,time,x1,x2,x3,x4,x5,x6,x7,x8,x9,label
0,87.91381640892227,-0.3532645183362078,-0.043612151514166475,-0.30186645747328056,223.87023156797846,-0.7179375217507484,134.66399728328787,286.4424484568762,0.06456422743295842,0.1507376828004669,1.0
1,262.3743946412628,1.329900406990925,3.00733426782264,-3.573633849374704,237.89672857095618,-0.9301177676304657,139.53680190499333,303.39901552460566,-4.1048057894432475,1.037523700601673,0.0
2,83.90864125770311,-1.0704709048271874,-2.5690598477190476,1.1756238477626813,223.23752887841943,-0.7526096482520543,138.2979759205897,289.43554042303407,0.6112154785780026,-0.6934028449195411,0.0
3,82.55122312064687,-1.2891821130694203,-0.3074301068958023,0.6982854461059272,207.688061327743,0.729813842239485,126.00368543228413,264.4599784002331,2.6135023271730686,-0.3526795190146575,1.0
4,183.35905060410957,-0.5814793606953826,-1.3699729139617962,-0.13081788659917665,237.29928386139142,-0.21241151058851446,143.83334240456256,304.8219611496392,-1.6764906802485215,0.3918655734828865,0.0
5,268.19604748462564,-2.9436814425946847,-2.6037284586830687,3.0800194634936267,227.55711210105147,-2.4302220369014287,136.48680084210528,290.27814580224054,5.196817365965629,2.573729005419612,0.0
6,80.63198130926503,-0.8776320393830612,-0.1372982234564155,1.4970444422110878,204.37611777631176,1.583771657498292,125.82559735848899,261.9392554696312,0.2917245844196308,-0.5426344666687977,1.0
7,84.67843347649413,-0.14154389826199268,0.24034229586032457,0.49667439107617534,216.05421072939626,2.9910934809570136,134.24658923793754,276.53608545046717,2.1565292371188,-2.503249551656944,1.0
8,86.27724692017992,0.9188079602070772,0.9137904959637164,-1.2114642162088218,212.91634029773834,-0.7102032935789551,128.22623240038865,272.03110424915525,-1.4654219626711922,0.3590611247366264,0.0
9,54.98316362464018,0.5081609787501123,-0.6798200512438712,-0.43584944515930507,228.3293083690584,1.2635981690836873,137.15643653177546,290.2519388311163,-0.8061482127477151,0.035783477805324204,0.0
10,90.44624361846837,0.42567260716976285,0.36614093008873705,-1.1888777062449742,230.87196719014543,-2.113153006733693,134.79229363494449,292.6698616571956,-1.7240106732630742,2.843841537780574,1.0
11,22.02509556687098,-2.0449425946754767,-1.223432173450778,0.6977508519055975,237.5127559533049,0.191012306037317,145.6739970798808,307.7915733898276,1.3842214814915053,0.09917649097601965,0.0
12,202.74175997672782,-0.11970531991356366,-1.809551463808155,1.5784530907529215,234.4813758963235,0.22958696649730578,143.332637067157,298.0156245223129,1.9393430636636986,-0.992585257673691,0.0
13,176.75527890904962,-1.3711837471477577,-1.6258448829030387,1.333600184898056,228.81413434584604,1.0983569586241866,138.5645228370032,288.78525426694864,2.3683070999223013,1.571117775781888,0.0
14,144.46630063644443,-0.8066309131025592,-2.422473319868451,0.7379901277235117,225.10640535440305,-1.728524501160191,135.77121783016293,289.13598537366806,-0.05383988611131907,0.567696950742099,0.0
